,age,games,games_starts,minutes,goals,assists,cards_yellow,cards_red,xg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,gk_goals_against_per90,gk_save_pct,gk_clean_sheets_pct,gk_pens_save_pct,shots_on_target_pct,shots_on_target_per90,goals_per_shot,average_shot_distance,passes_completed,passes_pct,passes_total_distance,passes_pct_short,passes_pct_medium,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,sca,sca_per90,gca,gca_per90,tackles,tackles_won,challenges,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,crosses,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
0,1.8262464418353268,-0.7263803452032107,-0.6450172010609979,-0.7662222982480521,-0.9526853199301556,-0.9958262543640496,-0.11222494145771245,-0.3082573996397919,-1.123832315047684,0.24914331332607254,-0.7828008150936968,-0.28989167147621325,-1.1417890953152883,-0.8885196781321311,-0.9408381297393956,-0.9303804394014861,1.0244231620519189,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,-1.8683150046523698,-1.2174320238891325,-1.1153751135050503,2.519366103411048,-0.15646378683221931,0.0882182887607693,-0.011301514465182965,0.19987298593386751,0.061422207278904524,0.04064345398716953,-0.08009524876380739,0.3386917559560258,-0.2778987829525895,-0.010846607215040159,-0.4248443470731342,-0.015575736129496883,-1.2946629315596287,-1.2172028513233515,-0.6357868929730338,-0.729277419630668,-0.5974692715818303,-1.0090721343494853,-0.3884460935493475,0.39778995098486825,-0.680670922878667,-0.10594078041585356,-0.3379445666495527,0.0005497907974839304,0.1799422058876985,-0.07532768051434276,-0.4780457850216552,-1.431944745508728,-1.3217820258344257,2.279664563455397,-2.172363931169795,-0.6294688456962795,-0.8110363059269683,-0.3337766341937474,-1.2272212226607115,-0.9555864351443754,-1.5534691924852846,-0.35391731329243103,-0.9838072447939257,-1.426438323161313,-1.043083078651841,0.7190624702429034,-0.7160289847911834,-0.30748709153017495,-0.5405979383130237,0.25962439236914675
1,0.08529784989869049,0.5238016805874872,0.9787321648102246,1.028945995070732,-0.9526853199301556,-0.9958262543640496,-0.11222494145771245,-0.3082573996397919,-1.3640672024560967,-1.3610298669276886,-1.7131072977699804,-1.9012661932664188,-1.6373411581472122,-0.8885196781321311,-0.9408381297393956,-1.314849308744237,-1.359266923235917,3.3784807404239854,3.3779091223455855,3.758283223911536,6.884765791223403,0.1222355339346117,-1.2174320238891325,0.30886549920801437,0.035981245780802314,0.5688171038173468,-1.6534858402677448,1.1718713719731142,2.019562911891975,1.3384506809344443,-0.9955232825431028,-1.7040294981349757,0.13950822952857012,-1.0445390085389539,-1.0747260147292328,-1.2590511936950395,-1.7419736189850965,-1.2946629315596287,-1.2172028513233515,-1.9309462300768296,-1.8204755394872314,-1.4123686595647507,-1.0090721343494853,-1.7807114868300173,-1.264482221112605,-1.686427956051319,-0.8272431726443072,0.6821875180531792,2.1278179982690686,1.8014060204218958,-1.4223472280589131,-1.9139459914564134,-1.7679805197680767,-1.7421440716668894,0.04863019330853097,0.037945169984734926,0.7899730760383391,0.8684254882005839,-1.6795050741129849,-1.2272212226607115,-1.159263604205101,-1.5534691924852846,0.43776620631785995,-1.4447676872829036,-0.7128514603449032,-1.043083078651841,-1.4797488480225054,-0.7971035998489093,-0.5577062139181281,-1.854947843629141,2.21804870389684
2,0.19394320864757245,1.1619213062868774,1.297022786400944,1.364866928229409,0.7929549473325597,0.8622365487773949,-0.6685075494451003,-0.3082573996397919,0.23160443957753574,1.1244009816530995,1.6667621257185001,1.31712205688121,1.2904982447796933,0.00890735214409929,0.10867883779510996,-0.5963659268637874,0.238365904113741,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,0.3075187237963937,-0.3683710751139896,0.9107794459042026,-0.2751801879844075,1.371952609408286,0.14010132525081023,1.0949356839897126,0.06263019603190514,-0.3499098926571828,-0.43820391324025904,1.137377785213388,1.129549731662365,1.3019294881928205,1.5568226349717427,1.386022534001706,0.5453851433244576,1.0851228371308022,0.37465630269728983,1.3986008841676372,1.5962030965111733,0.4882349389101099,-0.09740923461269767,1.1398342477108099,0.999740465552846,1.225087203778392,2.158160967475466,1.4979035182773737,0.9601857509670684,1.2081571203634986,1.3356096017401375,1.3158741016504927,0.5849188566630795,1.6738177133986327,0.3533166176473446,-0.31369648660063654,1.2110760107583165,1.5007242170965003,1.6113462450843241,1.0060017299488877,0.7746865247009335,0.8580264961663144,1.2770179827106107,0.7034824649330952,0.8632181742676696,1.0786320629102255,1.2646231684110787,1.626826638056644,0.6506267166612131,0.8560454919872375,-0.22578438968100967
3,1.2469845105991166,0.9484273584133934,1.1728454886840824,1.0941292748336657,1.0586461307243598,0.33587065250369197,0.9175916014753672,3.244038172553693,1.186627766909912,0.9205309959778584,0.826411727765636,0.7722490589264835,0.9603795538166842,0.5096829043927494,-0.18487481892445365,0.5383648974300128,0.238365904113741,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,0.19736829586528026,0.23715477338116314,0.5948033234018051,-0.5954265315654553,0.542646381955693,-0.052077712400959444,0.41343264416749015,-0.6827221087546216,-0.2384872442452336,1.1723142032449265,1.0344617257546231,0.4265474241643333,0.6647217141227273,-1.0747260147292328,0.9122786680659611,0.10714959932207693,0.03683983245766047,-0.6060786691889186,1.00687802000186,1.0091453851183072,0.9587812880017591,1.3331322262052665,1.0974510432067677,0.6977539884794194,1.339128369260346,0.22430565496834043,0.6032360828659505,-0.04243273079711621,0.26935130083402453,0.6868127890551096,0.9506309884611289,0.9192029326398016,0.9347903659189459,0.3533166176473446,0.23907011091360808,0.5129006088310243,0.33304311589967717,0.6875315711021963,0.7655820385188243,0.942335744433235,1.3304570386251107,0.5883953409312681,1.6879243100401888,-0.5563164173555631,1.5932645528102993,0.6187645788841408,1.4561211268779293,0.9018191222835771,1.299589139273628,-0.35567744929773926
4,-1.4506659232464083,-1.5298034964982175,-0.7692180372236236,-0.9024055033669888,-0.9526853199301556,-0.9958262543640496,-0.6685075494451003,-0.3082573996397919,-1.3640672024560967,-1.1100324585479702,-1.3397681199266644,-0.25930618720227044,-1.1417890953152883,-0.8885196781321311,-0.9408381297393956,-1.314849308744237,-0.9095912139982175,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,-1.8683150046523698,-1.2174320238891325,-1.1153751135050503,1.4357529309011208,-0.1426143121101403,1.5931805400958265,-0.10716403248288536,0.937983348496465,1.5000228429057338,-1.8071538840035597,-0.8872074830404044,-0.13887221440741535,-1.6129326577143508,-1.0747260147292328,-0.994511913608467,-0.8171948063103284,-1.2946629315596287,-1.2172028513233515,-0.939130255908767,-0.729277419630668,-1.2210325719201878,-1.333662181060271,-0.6350593298571391,0.39778995098486825,-1.2282855847967906,-0.5918945635105669,-0.4456421473340621,0.21330360950736074,0.21754117448843657,-0.17174944205308418,-0.9008260931578149,-1.431944745508728,-1.06257787855829,-2.4842447970796133,2.5785251298200635,-0.3298774591864286,-0.7232629574567233,-1.2931551919828417,-1.2272212226607115,-1.159263604205101,-1.086746020267812,-0.2911973662167659,-0.9838072447939257,-0.8975911422532376,-1.043083078651841,-1.0170190011319082,-0.4996297535895096,-0.424189593864785,-0.8075671837308029,0.5340483650247095
5,-1.4563317636136566,-1.0314768409217392,-0.7692180372236236,-0.781531215325769,-0.9526853199301556,0.8622365487773949,-1.5471534117882582,-0.3082573996397919,-0.5799033836406315,0.5900738695908933,0.8690329692959414,-0.5326383436288777,0.6546618222947943,-0.8885196781321311,1.6187309662458231,-0.3053980239744119,1.4478378304110313,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,0.5481960662419616,1.1238686501761685,-1.1153751135050503,2.7682729868777916,-1.0590448116517839,-1.8205276696971269,-0.9732231525975448,-1.9584377747842183,-0.8725310049734286,-0.36788659656089173,-0.19457535695013278,-0.9846367366472898,0.12220492447018516,0.46776245042456105,-0.15673331193640938,0.5271029139447045,0.35728105491028117,1.2278501784295934,0.16983001563122838,0.3646096682369406,0.16010440870725912,0.025454314068891096,-0.3884460935493475,-1.264482221112605,-0.026110601102412,-0.4026861576510801,-0.7376785318124338,-0.3792530555548836,-0.5989125985240229,-0.6374270161064963,0.11159458748091251,0.2418324878358961,1.335505615253503,-0.1647199043316116,-0.0348853487451074,-0.5550053580749941,0.07657957632938284,0.6875315711021963,1.1324522580695124,0.35172670155344804,0.3828697661219288,-0.6983398310987373,-0.02811174575155961,0.6696707826257904,0.5997447376788706,0.7852124167851073,-0.17404588119414877,0.2551849258361209,0.07203670782976794,0.17458625551963058
6,0.3757730781069633,-0.10635978516660881,0.15557978900940872,0.0547886323318102,0.7929549473325597,0.8622365487773949,0.6366393703682733,-0.3082573996397919,1.063429850173818,0.32733235999240995,0.43382072722801995,-0.38715893052044736,0.8545167078032597,0.7366426743467047,0.9097885001919175,1.1409772274646348,0.238365904113741,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,0.04978627782651746,0.6598509463892723,0.3443252357202658,-0.003777087927819125,-0.5559139462257158,0.024015551107407322,-0.6428684079698117,-0.36759012290845533,-0.0048492653179903695,-0.5149496110031196,0.11457550135429717,-0.7565779115909004,0.22320931573688904,0.46776245042456105,-0.06602442971549173,-0.37786838635112535,0.5982778456652011,0.6401730200142534,-0.3288460511021671,-0.9066543529939017,-0.1311976956964286,0.33884635020784354,-0.5054994925349937,-0.4995327303187024,-0.31201468581929404,-0.5918945635105669,-0.6053439410846734,-0.7526425809161648,-0.9632329590913117,-0.47795350068327747,0.279164890324086,0.7564871323008091,0.07203492827220556,-0.12332360943073341,0.7211105621602035,-0.4801638667124628,-0.46002522015249575,0.13796756908358385,0.5883043615798338,-0.07274566708900837,0.7226291148965177,-0.4394824482980952,0.054463510650798116,-0.5563164173555631,1.5425262776277797,0.31211332626224797,-0.6398487033702047,-0.5577062139181281,-0.23640387362777712,-0.5720961781587918
7,2.1114698523211692,-0.7263803452032107,-0.9024316002628318,-1.155324136786805,-0.9526853199301556,0.8622365487773949,0.6366393703682733,-0.3082573996397919,-0.9174392450510225,0.07300980729553073,-0.5583007723185966,-0.28989167147621325,-0.4541237410274766,-0.8885196781321311,1.862246700585497,-0.5963659268637874,1.397954005301404,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,-1.8683150046523698,-1.2174320238891325,-1.1153751135050503,0.30300962661522357,-0.5943148780116116,0.6706180327008421,-0.7522431959195147,-0.08632877922150338,0.6708214294495441,-0.6301404812545083,-0.47650759436111356,-0.21217715667918174,0.3138129930730797,0.7558102873321507,-0.6283506066900739,0.2718427868334263,0.03683983245766047,1.3031172483733426,-0.6357868929730338,-0.5771872940809079,-0.2681489065017997,0.24202237858085526,-0.7809379660412297,-0.4995327303187024,-0.680670922878667,-0.24363163685234512,-0.7596135174454527,-0.3792530555548836,-0.43298623384404583,-0.41801870109256273,-0.4341052817585218,-0.7165290142443682,-0.036110574523323925,-0.17855427956334738,0.016536403320179357,-0.7321745898369236,-0.8546288717041364,-0.2389487366629163,-1.2272212226607115,-0.14922845083250666,-0.1396211039961582,-0.5853254394497136,-0.30921284079447137,-0.18927181288106795,-1.043083078651841,-0.4096542955780331,-0.7971035998489093,-1.1424149721432875,-1.17873676996355,0.08907508706926723
8,1.5719261485615164,0.10269781809046584,0.322139748003751,0.21941311579221448,-0.9526853199301556,-0.9958262543640496,1.1609769218321362,-0.3082573996397919,-0.20122685497132956,-0.704640827779617,-0.11449988673586049,0.12305798044724757,0.20716320608114927,-0.8885196781321311,-0.9408381297393956,-0.5963659268637874,-0.9095912139982175,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,-1.8683150046523698,-1.2174320238891325,-1.1153751135050503,0.05810569594371945,0.052756024393184074,-0.5218542750481538,0.03379220510710437,-0.26079432231516186,-0.7171228047468616,-1.0725729626669935,-0.08009524876380739,0.36129203998404347,0.22320931573688904,1.1007073980765743,-0.023350782546903245,-0.4548091349862912,0.03683983245766047,-0.181883153353281,0.16983001563122838,-0.02134953109445344,0.44554266383032654,0.5148551841614704,0.0778699600920145,0.562192997029338,-0.026110601102412,0.6203655519250278,0.054183276566643165,0.11525758524311816,0.2654643299113043,0.24379591122734617,0.13698168596456958,-0.7165290142443682,0.1212977031095036,-0.2572945710410805,-0.06300412010072237,-0.22003005324963767,-0.48041440236849353,0.25878589572290217,-1.2272212226607115,-0.14922845083250666,-0.1396211039961582,-0.2881265027449802,0.27804594676327443,0.0878389532584399,-1.043083078651841,0.7852124167851073,-0.04678672400599056,0.12514256654182468,0.07203670782976794,-0.001470163088863265
9,0.8353531022929396,-1.0314768409217392,-0.5281936696697228,-0.7240239333459324,-0.9526853199301556,-0.9958262543640496,-1.5471534117882582,-0.3082573996397919,-1.3640672024560967,-0.38952611506953405,-0.46602108683816673,0.12305798044724757,-1.1417890953152883,-0.8885196781321311,-0.9408381297393956,-1.314849308744237,-0.03396311772503354,-0.29604120208177787,-0.29604129684483305,-0.26607604004681407,-0.14524822344353167,2.8962415794988052,-0.4119376144072621,-1.1153751135050503,-0.2751801879844075,0.03582820861044073,0.7562704612342552,0.14656659158364913,1.1043636708254112,0.7741580496636434,-0.23372923470065934,-0.6584361334819521,0.13950822952857012,-0.70745886823053,-1.0747260147292328,-0.5556847589498441,-0.3030833407493464,0.35728105491028117,1.1470970716451567,-0.6357868929730338,-0.5771872940809079,-0.34254897217044994,-0.233018050026156,0.0778699600920145,0.999740465552846,-0.680670922878667,0.6203655519250278,-0.19064803458110555,0.6375562505616781,0.48097295139335045,0.04925951998961424,-1.052779865740041,-0.5540859664407722,-0.8724423766643293,-0.5738629882273986,1.1483023664886847,-0.14966705883796047,0.15968838275386132,-1.040262894219565,-1.2272212226607115,-0.9555864351443754,-1.086746020267812,-0.1388447623978676,-0.6667815499499598,-1.1250971977138418,0.10802978920637654,-1.0170190011319082,-0.755906154264984,0.42256412559364803,-0.8075671837308029,1.4342602442715058
